road_id,status,roadmst_id,roadmst_name,directional_tendency,road_name_type,road_class,road_type,one_way_dir,high_address,low_address,address_range,odd_side,from_roadint_id,to_roadint_id,truck_route,snow_removal,from_roadint_name,to_roadint_name,OBJECTID,land_use,transit_class,implementation_class,SHAPESTLength
158105,A,113050,ARBOR VIEW DR,EW,DR,Local,ROAD,0,699,696,696 - 699,R,621640,621032,,3,ALMANDINE CT,SOUTH RIDGE DR,10588,Hillside,,,48.05758698
156923,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,711,700,700 - 711,R,621032,621044,,2,SOUTH RIDGE DR,WINDSONG CR,10589,Hillside,Local,,76.95674227
159158,A,113605,MARIN CR,NS,CR,Local,ROAD,0,759,700,700 - 759,R,621044,622123,,3,ARBOR VIEW DR,CARMEL CR,10590,Hillside,,,224.144608
158612,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,835,775,775 - 835,R,621424,621881,,2,HARRISON CT,HASKINS CT,10591,Hillside,Local,,89.65073784
157634,A,113353,HARRISON CT,NS,CT,Local,ROAD,0,4975,4900,4900 - 4975,R,999992,621424,,3,SOUTH END OF ROAD,ARBOR VIEW DR,10592,Hillside,,,114.5324808
156935,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,774,712,712 - 774,R,621044,621424,,2,WINDSONG CR,HARRISON CT,10593,Hillside,Local,,91.86220033
158624,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,885,836,836 - 885,R,621881,621780,,2,HASKINS CT,WINDSONG CR,10594,Hillside,Local,,90.58530535
158600,A,113656,HASKINS CT,NS,CT,Local,ROAD,0,4949,4900,4900 - 4949,R,999992,621881,,3,SOUTH END OF ROAD,ARBOR VIEW DR,10595,Hillside,,,83.24967438
158055,A,113530,WARBLER CT,NS,CT,Local,ROAD,0,4925,4870,4870 - 4925,R,999990,621614,,3,WEST END OF ROAD,ARBOR VIEW DR,10596,Hillside,,,123.7790698
158016,A,109886,STEELE RD,EW,RD,Minor Arterial,ROAD,0,925,901,901 - 925,R,621602,621626,,2,ARBOR VIEW DR,GORDON DR,10597,Suburban,Local,,110.9701119
108478,A,107906,PARKRIDGE PL,NS,PL,Local,ROAD,0,4893,4859,4859 - 4893,R,999992,617465,,3,SOUTH END OF ROAD,PARKRIDGE DR,10598,Suburban,,,121.4246876
152544,A,111649,CANYON RIDGE CR,EW,CR,Local,ROAD,0,4877,4866,4866 - 4877,R,619279,619281,,3,CANYON VIEW CT,CANYON FALLS CT,10599,Suburban,,,123.2290411
152557,A,111649,CANYON RIDGE CR,NS,CR,Local,ROAD,0,4865,4817,4817 - 4865,R,619281,619293,,3,CANYON FALLS CT,CANYON RIDGE CT,10602,Suburban,,,290.927504
158446,A,113605,MARIN CR,EW,CR,Local,ROAD,0,800,760,760 - 800,R,622123,621792,,3,CARMEL CR,BREEZE PL,10604,Hillside,,,186.080016
158434,A,113617,CARMEL CR,EW,CR,Local,ROAD,0,4900,4768,4768 - 4900,R,999990,621792,,3,WEST END OF ROAD,BREEZE PL,10605,Hillside,,,329.6561668
159386,A,113959,BREEZE PL,EW,PL,Local,ROAD,0,849,750,750 - 849,R,999990,621792,,3,WEST END OF ROAD,MARIN CR,10606,Hillside,,,165.4289586
158459,A,113605,MARIN CR,NS,CR,Local,ROAD,0,825,801,801 - 825,R,621792,621780,,3,BREEZE PL,ARBOR VIEW DR,10607,Hillside,,,83.99568669
158067,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,979,886,886 - 979,R,621780,621614,,2,WINDSONG CR,WARBLER CT,10610,Hillside,Local,,168.6135322
158042,A,113528,SWALLOW CT,NS,CT,Local,ROAD,0,4855,4825,4825 - 4855,R,621614,999993,,3,ARBOR VIEW DR,NORTH END OF ROAD,10611,Hillside,,,49.1176752
158030,A,113516,JAY CT,NS,CT,Local,ROAD,0,4899,4850,4850 - 4899,R,999992,621590,,3,SOUTH END OF ROAD,ARBOR VIEW DR,10612,Hillside,,,36.80518074
158079,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,1040,980,980 - 1040,R,621614,621590,,2,WARBLER CT,JAY CT,10613,Hillside,Local,,112.5775134
158081,A,113050,ARBOR VIEW DR,EW,DR,Collector,ROAD,0,1110,1041,1041 - 1110,R,621590,621602,,2,JAY CT,STEELE RD,10614,Hillside,Local,,151.802714
158028,A,113542,STEELE CT,EW,CT,Local,ROAD,0,1150,1100,1100 - 1150,R,621602,999991,,3,ARBOR VIEW DR,EAST END OF ROAD,10615,Suburban,,,51.59909151
108480,A,111245,WESTRIDGE DR,EW,DR,Collector,ROAD,0,4895,4820,4820 - 4895,R,617465,617376,,2,PARKRIDGE DR,WOODRIDGE RD,10616,Suburban,Local,,321.961972
108492,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4858,4800,4800 - 4858,R,617465,617352,,2,WESTRIDGE DR,ELRIDGE CT,10617,Suburban,Local,,243.7230518
108516,A,111245,WESTRIDGE DR,EW,DR,Collector,ROAD,0,4907,4896,4896 - 4907,R,619255,617465,,2,CANYON RIDGE CR,PARKRIDGE DR,10618,Suburban,,,124.8207765
152494,A,111245,WESTRIDGE DR,EW,DR,Collector,ROAD,0,4919,4908,4908 - 4919,R,619267,619255,,2,MID RIDGE CT,CANYON RIDGE CR,10619,Suburban,,,119.835972
152571,A,111839,MID RIDGE CT,NS,CT,Local,ROAD,0,1786,1751,1751 - 1786,R,999991,619267,,3,EAST END OF ROAD,WESTRIDGE DR,10620,Suburban,,,94.41224728
152482,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4926,4920,4920 - 4926,R,619305,619267,,2,CANYON RIDGE CR,MID RIDGE CT,10621,Suburban,,,123.4105079
152569,A,111649,CANYON RIDGE CR,EW,CR,Local,ROAD,0,4816,4800,4800 - 4816,R,619293,619305,,3,CANYON RIDGE CT,WESTRIDGE DR,10622,Suburban,,,171.0222192
152520,A,111652,CANYON RIDGE CT,NS,CT,Local,ROAD,0,1896,1883,1883 - 1896,R,619293,999993,,3,CANYON RIDGE CR,NORTH END OF ROAD,10623,Suburban,,,46.82029479
158814,A,113757,QUARRY CT,NS,CT,Local,ROAD,0,4882,4850,4850 - 4882,R,999992,621956,,3,SOUTH END OF ROAD,DILLON PL,10624,Hillside,,,68.85891425
156745,A,113011,PARET CR,NS,CR,Local,ROAD,0,1125,900,900 - 1125,R,620992,620992,,3,PARET RD,PARET RD,10625,Suburban,,,492.0864605
132769,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4804,4738,4738 - 4804,R,617388,617390,,2,WESTRIDGE CT,APPLERIDGE RD,10626,Suburban,Local,,293.9055959
108528,A,111233,WESTRIDGE CT,EW,CT,Local,ROAD,0,1483,1476,1476 - 1483,R,999990,617388,,3,WEST END OF ROAD,WESTRIDGE DR,10627,Suburban,,,70.90315442
108555,A,111462,WOODRIDGE RD,EW,RD,Local,ROAD,0,1519,1495,1495 - 1519,R,617376,617364,,3,WESTRIDGE DR,WOODRIDGE CT,10628,Suburban,,,160.2280762
108530,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4819,4805,4805 - 4819,R,617376,617388,,2,WOODRIDGE RD,WESTRIDGE CT,10629,Suburban,Local,,99.76073788
108581,A,111462,WOODRIDGE RD,EW,RD,Local,ROAD,0,1550,1520,1520 - 1550,R,617364,617352,,3,WOODRIDGE CT,ELRIDGE CT,10630,Suburban,,,147.6601137
108567,A,111450,WOODRIDGE CT,NS,CT,Local,ROAD,0,4840,4832,4832 - 4840,R,999992,617364,,3,SOUTH END OF ROAD,WOODRIDGE RD,10631,Suburban,,,47.41223177
132807,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4799,4775,4775 - 4799,R,617352,617349,,2,ELRIDGE CT,SUNRIDGE CT,10632,Suburban,Local,,140.1605841
156404,A,112868,ELRIDGE CT,EW,CT,Local,ROAD,0,1700,1625,1625 - 1700,R,617352,999994,,3,WOODRIDGE RD,DEAD END,10633,Suburban,,,38.39867875
152470,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4932,4927,4927 - 4932,R,619317,619305,,2,STEWART RD W,CANYON RIDGE CR,10635,Suburban,,,71.34095735
115194,A,105751,LAKESHORE PL,NS,PL,Local,ROAD,0,4824,4800,4800 - 4824,R,999992,617895,,2,SOUTH END OF ROAD,LAKESHORE RD,10637,Rural,,,151.4952595
158764,A,113720,DILLON CT,EW,CT,Local,ROAD,0,615,600,600 - 615,R,999990,621943,,3,WEST END OF ROAD,DILLON PL,10639,Hillside,,,47.47918909
158776,A,113744,QUARRY AVE,EW,AVE,Local,ROAD,0,615,600,600 - 615,R,621968,621956,,2,SOUTH RIDGE DR,DILLON PL,10640,Hillside,,,66.6031135
158788,A,113744,QUARRY AVE,EW,AVE,Local,ROAD,0,700,616,616 - 700,R,621956,999991,,3,DILLON PL,EAST END OF ROAD,10641,Hillside,,,196.6417484
158790,A,113732,DILLON PL,NS,PL,Local,ROAD,0,4849,4835,4835 - 4849,R,621956,621943,,2,QUARRY CT,DILLON CT,10642,Hillside,,,62.03824401
158802,A,113732,DILLON PL,NS,PL,Local,ROAD,0,4834,4770,4770 - 4834,R,621943,999990,,2,DILLON CT,WEST END OF ROAD,10643,Hillside,,,138.1498031
115218,A,102842,DRUMMOND CT,NS,CT,Local,ROAD,0,627,620,620 - 627,R,617717,617705,,3,DRUMMOND CT,BARNABY RD,10644,Hillside,,,94.94261746
115244,A,102842,DRUMMOND CT,EW,CT,Local,ROAD,0,653,628,628 - 653,R,617717,999991,,3,DRUMMOND CT,EAST END OF ROAD,10645,Hillside,,,69.16631831
115220,A,102842,DRUMMOND CT,EW,CT,Local,ROAD,0,700,654,654 - 700,R,999990,617717,,3,WEST END OF ROAD,DRUMMOND CT,10646,Hillside,,,94.66438533
161784,A,107831,PARET RD,EW,RD,Local,ROAD,0,890,789,789 - 890,R,617630,622729,,2,GORDON DR,PARET CR,10649,Suburban,,,443.7376939
138180,A,108605,RAYMER RD,EW,RD,Local,ROAD,0,4700,919,919 - 4700,R,999991,619418,,3,EAST END OF ROAD,WOODHAVEN PL,10651,Suburban,,,358.902905
108593,A,110078,SUNRIDGE CT,EW,CT,Local,ROAD,0,1553,1500,1500 - 1553,R,999990,617349,,3,WEST END OF ROAD,PARKRIDGE DR,10652,Suburban,,,156.8552413
108629,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4774,4663,4663 - 4774,R,617349,617337,,2,SUNRIDGE CT,APPLERIDGE RD,10653,Suburban,Local,,368.8768162
115257,A,105763,LAKESHORE RD,EW,RD,Minor Arterial,ROAD,0,4799,4761,4761 - 4799,R,617895,617883,,1,LAKESHORE PL,BARNABY RD,10654,Rural,,,176.2825977
157851,A,100697,BARNABY RD,EW,RD,Minor Arterial,ROAD,0,599,550,550 - 599,R,617883,621537,,2,LAKESHORE RD,SOUTH RIDGE DR,10655,Rural,,,653.3415002
115358,A,105763,LAKESHORE RD,NS,RD,Major Arterial,ROAD,0,4760,4751,4751 - 4760,R,617883,617960,2,1,BARNABY RD,CRIGHTON RD,10656,Rural,Local,City-led Project (Beyond 20 Years),275.768594
157863,A,100697,BARNABY RD,EW,RD,Minor Arterial,ROAD,0,674,600,600 - 674,R,621537,617705,,2,SOUTH RIDGE DR,DRUMMOND CT,10657,Suburban,,,265.1135734
152746,A,112045,WOODHAVEN PL,EW,PL,Local,ROAD,0,899,870,870 - 899,R,619420,619418,,3,WOODHAVEN CT,RAYMER RD,10660,Suburban,,,74.60807852
152734,A,112045,WOODHAVEN PL,EW,PL,Local,ROAD,0,859,840,840 - 859,R,999990,619420,,3,WEST END OF ROAD,WOODHAVEN CT,10661,Suburban,,,97.34391021
152722,A,112058,WOODHAVEN CT,NS,CT,Local,ROAD,0,891,843,843 - 891,R,999992,619420,,3,SOUTH END OF ROAD,WOODHAVEN PL,10662,Suburban,,,37.08524572
152710,A,108605,RAYMER RD,NS,RD,Local,ROAD,0,4760,4701,4701 - 4760,R,619418,617489,,3,WOODHAVEN PL,MARANDA ST,10663,Suburban,,,120.5330989
138230,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4737,4702,4702 - 4737,R,617390,617402,,2,APPLERIDGE RD,OAKRIDGE RD,10664,Suburban,Local,,158.0494063
115319,A,100293,APPLERIDGE RD,EW,RD,Local,ROAD,0,1470,1400,1400 - 1470,R,617390,617325,,3,WESTRIDGE DR,REDRIDGE RD,10665,Suburban,,,273.0267315
108617,A,108631,REDRIDGE RD,NS,RD,Local,ROAD,0,4799,4711,4711 - 4799,R,999990,617325,,3,WEST END OF ROAD,APPLERIDGE RD,10666,Suburban,,,284.5771811
156416,A,112856,LARKRIDGE CT,EW,CT,Local,ROAD,0,1699,1650,1650 - 1699,R,999994,620776,,3,DEAD END,STEWART RD W,10667,Suburban,,,69.26400396
156430,A,100533,STEWART RD W,NS,RD,Major Arterial,ROAD,0,4718,4572,4572 - 4718,R,620776,617162,2,2,LARKRIDGE CT,CRAWFORD RD,10668,Suburban,,City-led Project (Within 20 Years),556.6916684
132833,A,109924,STEWART RD E,NS,RD,Collector,ROAD,0,5055,4530,4530 - 5055,R,999992,617085,,3,SOUTH END OF ROAD,RUBY RD,10669,Rural,,,719.1523592
138242,A,102386,CRIGHTON RD,EW,RD,Local,ROAD,0,4800,4700,4700 - 4800,R,999992,617960,,3,SOUTH END OF ROAD,LAKESHORE RD,10670,Rural,,,495.8619946
115372,A,110421,THORNELOE RD,EW,RD,Local,ROAD,0,699,660,660 - 699,R,617729,617731,,3,KINCAID RD,GORDON DR,10672,Suburban,,,174.2339305
138255,A,104063,GORDON DR,NS,DR,Major Arterial,ROAD,0,4700,4676,4676 - 4700,R,617731,617743,1,1,THORNELOE RD,VANCE AVE,10673,Suburban,Local,City-led Project (Within 20 Years),118.4930942
115396,A,102576,DARIN CT,NS,CT,Local,ROAD,0,4700,4673,4673 - 4700,R,999992,617756,,3,SOUTH END OF ROAD,VANCE AVE,10674,Suburban,,,79.05624215
150704,A,110799,VARNEY CT,EW,CT,Local,ROAD,0,799,750,750 - 799,R,999990,617541,,3,WEST END OF ROAD,RAYMER RD,10675,Suburban,,,231.0641431
156036,A,108605,RAYMER RD,EW,RD,Collector,ROAD,0,849,800,800 - 849,R,620651,617541,,3,SMALL CT,VARNEY CT,10676,Suburban,,,233.8119469
138267,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4699,4680,4680 - 4699,R,617541,617566,,3,VARNEY CT,FORDHAM RD,10677,Suburban,,,53.8197393
156012,A,111942,SMALL CT,NS,CT,Local,ROAD,0,868,845,845 - 868,R,620651,999993,,3,RAYMER RD,NORTH END OF ROAD,10678,Suburban,,,55.82711811
115461,A,108605,RAYMER RD,EW,RD,Collector,ROAD,0,899,881,881 - 899,R,617489,617503,,3,MARANDA ST,ROMA CT,10679,Suburban,,,86.67749455
115459,A,108946,ROMA CT,NS,CT,Local,ROAD,0,889,870,870 - 889,R,617503,999993,,3,RAYMER RD,NORTH END OF ROAD,10680,Suburban,,,74.53900757
156024,A,108605,RAYMER RD,EW,RD,Collector,ROAD,0,880,850,850 - 880,L,617503,620651,,3,ROMA CT,SMALL CT,10681,Suburban,,,76.34434942
115485,A,106500,MARANDA CT,EW,CT,Local,ROAD,0,999,900,900 - 999,R,617491,999991,,3,MARANDA ST,EAST END OF ROAD,10682,Suburban,,,151.2653274
138420,A,106512,MARANDA ST,NS,ST,Local,ROAD,0,4685,4600,4600 - 4685,R,617491,617527,,3,MARANDA CT,HAMMER AVE,10683,Suburban,,,99.27528885
138281,A,106512,MARANDA ST,NS,ST,Local,ROAD,0,4699,4686,4686 - 4699,R,617489,617491,,3,RAYMER RD,MARANDA CT,10684,Suburban,,,53.3835722
115509,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4701,4654,4654 - 4701,R,617402,617414,,2,OAKRIDGE RD,BLUERIDGE RD,10685,Suburban,Local,,207.4539535
108643,A,100293,APPLERIDGE RD,EW,RD,Local,ROAD,0,1599,1471,1471 - 1599,R,617325,617337,,3,REDRIDGE RD,PARKRIDGE DR,10687,Suburban,,,256.4452217
115550,A,105508,KINCAID RD,EW,RD,Local,ROAD,0,656,589,589 - 656,R,999990,617729,,3,WEST END OF ROAD,THORNELOE RD,10688,Suburban,,,349.6165776
115547,A,110421,THORNELOE RD,EW,RD,Local,ROAD,0,659,598,598 - 659,R,999990,617729,,3,WEST END OF ROAD,KINCAID RD,10689,Suburban,,,251.1273578
138305,A,104063,GORDON DR,NS,DR,Major Arterial,ROAD,0,4675,4664,4664 - 4675,R,617743,617768,1,1,VANCE AVE,BUCK RD,10690,Suburban,Local,City-led Project (Within 20 Years),83.28659655
138329,A,110787,VANCE AVE,EW,AVE,Local,ROAD,0,730,700,700 - 730,R,617743,617756,,3,GORDON DR,DARIN CT,10691,Suburban,,,157.0409523
138343,A,102576,DARIN CT,NS,CT,Local,ROAD,0,4672,4650,4650 - 4672,R,617756,623846,,3,VANCE AVE,DARIN PL,10692,Suburban,,,91.93065926
115408,A,103541,FORDHAM RD,NS,RD,Local,ROAD,0,4699,759,759 - 4699,R,617566,617628,,3,RILEY CT,MCCLURE RD,10693,Suburban,,,470.3623331
138368,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4665,4643,4643 - 4665,R,617578,617592,,3,HAMMER AVE,HUBBARD RD,10694,Suburban,,,151.3369885
138356,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4679,4666,4666 - 4679,R,617566,617578,,3,FORDHAM RD,HAMMER AVE,10695,Suburban,,,101.3779403
115446,A,108819,RILEY CT,EW,CT,Local,ROAD,0,839,800,800 - 839,R,617566,999991,,3,FORDHAM RD,EAST END OF ROAD,10696,Suburban,,,107.9672442
138382,A,104327,HAMMER AVE,EW,AVE,Local,ROAD,0,887,800,800 - 887,R,617578,617539,,3,RAYMER RD,BARTON ST,10697,Suburban,,,316.0236795
138394,A,104327,HAMMER AVE,EW,AVE,Local,ROAD,0,900,888,888 - 900,R,617539,617527,,3,BARTON ST,MARANDA ST,10698,Suburban,,,83.11002021
138418,A,100750,BARTON ST,NS,ST,Local,ROAD,0,4675,4625,4625 - 4675,R,617539,620752,,3,HAMMER AVE,HUBBARD RD,10699,Suburban,,,156.1988533
154397,A,112401,HAMMER CT,EW,CT,Local,ROAD,0,1150,1100,1100 - 1150,R,617527,999991,,3,HAMMER AVE,EAST END OF ROAD,10700,Suburban,,,66.92131702
108718,A,101093,BLUERIDGE RD,EW,RD,Local,ROAD,0,1480,1380,1380 - 1480,R,617414,617477,,3,WESTRIDGE DR,MISSION RIDGE DR,10701,Suburban,,,420.3513611
115699,A,111245,WESTRIDGE DR,NS,DR,Collector,ROAD,0,4653,4600,4600 - 4653,R,617414,617147,,2,BLUERIDGE RD,MISSION RIDGE DR,10702,Suburban,Local,,287.6780634
108757,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4646,4631,4631 - 4646,R,617453,617440,,2,PARKRIDGE CT,MISSION RIDGE DR,10703,Suburban,Local,,122.9647598
108706,A,107882,PARKRIDGE CT,EW,CT,Local,ROAD,0,1649,1600,1600 - 1649,R,617453,999991,,3,PARKRIDGE DR,EAST END OF ROAD,10704,Suburban,,,67.50912514
108670,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4662,4647,4647 - 4662,R,617337,617453,,2,APPLERIDGE RD,PARKRIDGE CT,10705,Suburban,Local,,102.1864568
115612,A,101701,CARRIAGE CT,EW,CT,Local,ROAD,0,600,550,550 - 600,R,624444,999991,,3,VINTAGE TERRACE RD,EAST END OF ROAD,10706,Suburban,,,150.9485172
138432,A,101422,BUCK RD,EW,RD,Local,ROAD,0,649,600,600 - 649,L,999993,617770,,3,NORTH END OF ROAD,BERK CT,10707,Suburban,,,171.7748099
115624,A,101004,BERK CT,NS,CT,Local,ROAD,0,680,650,650 - 680,R,617770,999993,,3,BUCK RD,NORTH END OF ROAD,10708,Suburban,,,92.79861356
115574,A,101422,BUCK RD,EW,RD,Local,ROAD,0,700,650,650 - 700,R,617770,617768,,3,BERK CT,GORDON DR,10709,Suburban,,,138.8028427
138444,A,104063,GORDON DR,NS,DR,Major Arterial,ROAD,0,4663,4600,4600 - 4663,R,617768,617818,1,1,BUCK RD,MCCLURE RD,10710,Suburban,Local,City-led Project (Beyond 20 Years),210.6056602
153318,A,112161,DARIN PL,NS,PL,Local,ROAD,0,4660,4600,4600 - 4660,R,623846,619711,,3,DARIN CT,MCCLURE RD,10711,Suburban,,,294.0157434
138457,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4642,4623,4623 - 4642,R,617592,617604,,3,HUBBARD RD,MCCLURE RD,10712,Suburban,,,87.96200001
167407,A,104923,HUBBARD RD,EW,RD,Local,ROAD,,830,800,800 - 830,R,617592,625447,,3,RAYMER RD,HUBBARD CT,10713,Suburban,,,181.6764757
156378,A,104923,HUBBARD RD,EW,RD,Local,ROAD,0,899,878,878 - 899,R,620752,999991,,3,BARTON ST,EAST END OF ROAD,10714,Suburban,,,48.29017851
115675,A,103616,FREDERICK RD,NS,RD,Local,ROAD,0,4633,4610,4610 - 4633,R,617806,617794,,3,HUBBARD RD,BULLOCK RD,10715,Suburban,,,127.646621
156366,A,104923,HUBBARD RD,EW,RD,Local,ROAD,0,877,876,876 - 877,R,617806,620752,,3,FREDERICK RD,BARTON ST,10716,Suburban,,,21.63043065
108795,A,107072,MISSION RIDGE DR,EW,DR,Local,ROAD,0,1510,1411,1411 - 1510,R,617150,617477,,3,MISSION RIDGE CT,BLUERIDGE RD,10717,Suburban,,,228.6598292
151391,A,107058,MISSION RIDGE CT,NS,CT,Local,ROAD,0,4620,4600,4600 - 4620,R,999992,617150,,3,SOUTH END OF ROAD,MISSION RIDGE DR,10718,Suburban,,,119.9088442
108720,A,107072,MISSION RIDGE DR,EW,DR,Local,ROAD,0,1530,1511,1511 - 1530,R,617477,617438,,3,BLUERIDGE RD,OAKRIDGE RD,10719,Suburban,,,95.16546486
151199,A,107072,MISSION RIDGE DR,EW,DR,Local,ROAD,0,1550,1531,1531 - 1550,R,617438,617440,,3,OAKRIDGE RD,PARKRIDGE DR,10720,Suburban,,,55.54569094
108819,A,107894,PARKRIDGE DR,NS,DR,Collector,ROAD,0,4630,4600,4600 - 4630,R,617440,617135,,2,MISSION RIDGE DR,CRAWFORD RD,10721,Suburban,Local,,121.5232523
154106,A,112348,CRAWFORD CT,NS,CT,Local,ROAD,0,4651,4600,4600 - 4651,R,999992,620030,,3,SOUTH END OF ROAD,CRAWFORD RD,10722,Suburban,,,84.43591721
108783,A,104416,HARVARD RD,EW,RD,Local,ROAD,0,2525,2375,2375 - 2525,L,617200,617212,,3,SALLOWS RD,LANCASTER CT,10723,Rural,,,512.1262543
115927,A,103667,FULLER RD,NS,RD,Local,ROAD,0,4639,4600,4600 - 4639,R,618048,618063,,3,FARRIS RD,COLLETT RD,10724,Suburban,,,145.7946155
115737,A,103337,FARRIS RD,EW,RD,Local,ROAD,0,469,400,400 - 469,R,618048,618024,,3,FULLER RD,BELLEVUE RD,10725,Suburban,,,218.7411097
138519,A,103667,FULLER RD,NS,RD,Local,ROAD,0,4700,4640,4640 - 4700,R,999990,618048,,3,WEST END OF ROAD,FARRIS RD,10726,Suburban,,,101.2504687
138521,A,100901,BELLEVUE RD,NS,RD,Local,ROAD,0,4645,4620,4620 - 4645,R,618024,618051,,3,FARRIS RD,COLLETT RD,10727,Suburban,,,61.6605049
115725,A,100901,BELLEVUE RD,NS,RD,Local,ROAD,0,4676,4647,4647 - 4676,R,999992,618024,,3,SOUTH END OF ROAD,FARRIS RD,10728,Suburban,,,103.5979725
115749,A,110940,VINTAGE TERRACE RD,EW,RD,Local,ROAD,0,596,538,538 - 596,R,618000,617996,,2,LAKESHORE RD,VINTAGE TERRACE CT,10729,Suburban,,,244.0485701
115600,A,100786,BAYHILL PL,EW,PL,Local,ROAD,0,530,480,480 - 530,R,617984,999992,,2,VINTAGE TERRACE RD,SOUTH END OF ROAD,10731,Suburban,,,144.1163622
138545,A,110940,VINTAGE TERRACE RD,NS,RD,Local,ROAD,0,537,532,532 - 537,R,617996,617984,,2,VINTAGE TERRACE CT,BAYHILL PL,10732,Suburban,,,38.73799542
115788,A,110938,VINTAGE TERRACE CT,EW,CT,Local,ROAD,0,600,530,530 - 600,R,617996,999993,,3,VINTAGE TERRACE RD,NORTH END OF ROAD,10733,Suburban,,,142.9037759
158523,A,106738,MCCLURE RD,NS,RD,Collector,ROAD,0,4693,4553,4553 - 4693,R,617871,621842,,2,BONJOU RD,NEEDHAM CT,10734,Suburban,,,93.82794699
158511,A,113629,NEEDHAM CT,NS,CT,Local,ROAD,0,4650,4600,4600 - 4650,R,999992,621842,,3,SOUTH END OF ROAD,MCCLURE RD,10735,Suburban,,,64.05843101
158535,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,659,600,600 - 659,R,621842,617832,,2,NEEDHAM CT,BONJOU RD,10736,Suburban,,,192.7554362
138572,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,685,660,660 - 685,R,617832,617820,,2,BONJOU RD,ELM RD,10737,Suburban,,,100.5317204
115790,A,101129,BONJOU RD,NS,RD,Local,ROAD,0,4600,4500,4500 - 4600,R,617869,617832,,3,BONJOU CT,MCCLURE RD,10738,Suburban,,,107.4607771
115814,A,103212,ELM RD,NS,RD,Local,ROAD,0,690,670,670 - 690,R,617820,999993,,3,MCCLURE RD,NORTH END OF ROAD,10739,Suburban,,,77.83558184
138608,A,104063,GORDON DR,NS,DR,Major Arterial,ROAD,0,4599,4563,4563 - 4599,R,617818,616804,1,1,MCCLURE RD,HARMONY CT,10740,Suburban,Local,City-led Project (Beyond 20 Years),188.8178877
138584,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,699,686,686 - 699,R,617820,617818,,2,ELM RD,GORDON DR,10741,Suburban,,,95.69337718
153320,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,729,700,700 - 729,R,617818,619711,,2,GORDON DR,DARIN PL,10742,Suburban,,,157.3974707
115838,A,104873,HORAK RD,NS,RD,Local,ROAD,0,4580,4542,4542 - 4580,R,999992,616792,,3,SOUTH END OF ROAD,NATHAN RD,10743,Suburban,,,162.3472036
153332,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,754,730,730 - 754,R,619711,617628,,2,DARIN PL,FORDHAM RD,10744,Suburban,,,124.5780449
115853,A,106738,MCCLURE RD,EW,RD,Collector,ROAD,0,799,755,755 - 799,R,617628,617604,,2,FORDHAM RD,RAYMER RD,10745,Suburban,,,124.5358385
138659,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4590,4574,4574 - 4590,R,617616,617857,,2,BULLOCK RD,CORONADO CR,10746,Suburban,,,100.2521201
138646,A,108605,RAYMER RD,NS,RD,Collector,ROAD,0,4622,4591,4591 - 4622,R,617604,617616,,2,MCCLURE RD,BULLOCK RD,10747,Suburban,,,34.16208015
115840,A,101446,BULLOCK RD,EW,RD,Local,ROAD,0,869,800,800 - 869,R,617616,617794,,3,RAYMER RD,FREDERICK RD,10748,Suburban,,,239.855672
138661,A,101446,BULLOCK RD,EW,RD,Local,ROAD,0,900,870,870 - 900,R,617794,999991,,3,FREDERICK RD,EAST END OF ROAD,10749,Suburban,,,66.08683362
115889,A,112817,MISSION RIDGE RD,EW,RD,Local,ROAD,0,1399,1150,1150 - 1399,R,999990,617147,,2,WEST END OF ROAD,MISSION RIDGE DR,10750,Suburban,,,505.1909186
